"topic_title";"topic";"version";"canton";"publication_data";"contract_required_data";"publication_wms";"contract_required_wms";"comment";"updated"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"UR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"VD";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"AI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"BS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"NE";"Registrierung erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"OW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"UR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"VD";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Fruchtfolgeflächen";"";"";"AR";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Fruchtfolgeflächen";"";"";"FL";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Fruchtfolgeflächen";"";"";"GE";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Fruchtfolgeflächen";"";"";"GR";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"AI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"AR";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"FL";"Freigabe erforderlich";False;"Freigabe erforderlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"GE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"NE";"Freigabe erforderlich";True;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"OW";"Im Aufbau";False;"Im Aufbau";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"UR";"Freigabe erforderlich";True;"Freigabe erforderlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"VD";"Freigabe erforderlich";True;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Gefahrenkarten";"";"";"BS";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Gefahrenkarten";"";"";"GR";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"AI";"keine Daten";False;"keine Daten";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"AR";"keine Daten";False;"keine Daten";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"BS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"FL";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"GE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"NE";"Registrierung erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"OW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"UR";"keine Daten";False;"keine Daten";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"VD";"Freigabe erforderlich";True;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kantonale Ausnahmetransportrouten";"";"";"GR";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte";"";"FL";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_4";"1.4";"AI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_4";"1.4";"GE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_4";"1.4";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_4";"1.4";"NE";"Registrierung erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_4";"1.4";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"AR";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"BS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"GR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"OW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"UR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"VD";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Leitungskataster";"leitungskataster_v2_0";"2.0";"LU";"Freigabe erforderlich";True;"Freigabe erforderlich";True;"";"2023-07-24"
"Leitungskataster";"leitungskataster_v2_0";"2.0";"SH";"Im Aufbau";False;"Im Aufbau";False;"";"2023-07-24"
"Leitungskataster";"leitungskataster_v2_0";"2.0";"SO";"keine Daten";False;"keine Daten";False;"";"2023-07-24"
"Leitungskataster";"leitungskataster_v2_0";"2.0";"TG";"Freigabe erforderlich";False;"Freigabe erforderlich";False;"";"2023-07-24"
"Leitungskataster";"";"";"AG";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"AI";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"AR";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"BE";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"BL";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"BS";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"FL";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"FR";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"GE";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"GL";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"GR";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"JU";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"NE";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"NW";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"OW";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"SG";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"SZ";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"TI";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"VD";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"VS";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"ZG";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Leitungskataster";"";"";"ZH";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Landw. Bewirtschaftung: Bewirtschaftungseinheit";"lwb_bewirtschaftungseinheit";"1.3";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Landw. Bewirtschaftung: Bewirtschaftungseinheit";"lwb_bewirtschaftungseinheit";"1.3";"AI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Landw. Bewirtschaftung: Bewirtschaftungseinheit";"lwb_bewirtschaftungseinheit";"1.3";"AR";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Landw. Bewirtschaftung: Bewirtschaftungseinheit";"lwb_bewirtschaftungseinheit";"1.3";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Landw. Bewirtschaftung: Bewirtschaftungseinheit";"lwb_bewirtschaftungseinheit";"1.3";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Landw. Bewirtschaftung: Bewirtschaftungseinheit";"lwb_bewirtschaftungseinheit";"1.3";"BS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Landw. Bewirtschaftung: Bewirtschaftungseinheit";"lwb_bewirtschaftungseinheit";"1.3";"FL";"keine Daten";"";"keine Daten";"";"";"2023-07-24"
"Landw. Bewirtschaftung: Bewirtschaftungseinheit";"lwb_bewirtschaftungseinheit";"1.3";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Landw. Bewirtschaftung: Bewirtschaftungseinheit";"lwb_bewirtschaftungseinheit";"1.3";"GE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
"Landw. Bewirtschaftung: Bewirtschaftungseinheit";"lwb_bewirtschaftungseinheit";"1.3";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-07-24"
